air_temp,albedo,azimuth,clearsky_dhi,clearsky_dni,clearsky_ghi,clearsky_gti,cloud_opacity,dewpoint_temp,dhi,dni,ghi,gti,precipitable_water,precipitation_rate,relative_humidity,surface_pressure,snow_depth,snow_water_equivalent,snow_soiling_rooftop,snow_soiling_ground,wind_direction_100m,wind_direction_10m,wind_speed_100m,wind_speed_10m,zenith,period_end,period
12,0.14,135,0,0,0,0,24.1,11.5,0,0,0,0,12.4,0,95.5,686.6,0,0,0,0,105,105,2.1,1.5,166,2024-02-14T05:00:00Z,PT60M
12,0.14,-156,0,0,0,0,25.3,11,0,0,0,0,12.4,0,95.2,686.4,0,0,0,0,111,106,2.4,1.6,169,2024-02-14T06:00:00Z,PT60M
11,0.14,-117,0,0,0,0,18.5,10.5,0,0,0,0,12.2,0,93.9,686,0,0,0,0,114,106,2.6,1.7,159,2024-02-14T07:00:00Z,PT60M
11,0.14,-107,0,0,0,0,19.3,10.2,0,0,0,0,11.7,0,92.6,685.5,0,0,0,0,113,104,2.8,1.7,145,2024-02-14T08:00:00Z,PT60M
11,0.14,-104,0,0,0,0,15.1,10.2,0,0,0,0,11.2,0,92.3,685.4,0,0,0,0,112,103,2.9,1.8,130,2024-02-14T09:00:00Z,PT60M
12,0.14,-103,0,0,0,0,17.1,10,0,0,0,0,11.2,0,90.8,685.3,0,0,0,0,112,104,2.8,1.9,116,2024-02-14T10:00:00Z,PT60M
11,0.14,-103,0,0,0,0,24,9.7,0,0,0,0,11.2,0,89.6,685.3,0,0,0,0,113,105,3,1.9,101,2024-02-14T11:00:00Z,PT60M
11,0.14,-104,26,164,48,65,30.6,9.3,35,0,35,33,11.2,0,87.8,685.8,0,0,0,0,112,104,3.2,2.1,86,2024-02-14T12:00:00Z,PT60M
12,0.14,-106,84,624,282,339,3.3,8.9,90,566,276,327,11.5,0,83.8,686.4,0,0,0,0,111,106,3.1,2,72,2024-02-14T13:00:00Z,PT60M
13,0.14,-109,113,815,548,611,0.1,8.8,114,811,548,610,12,0,76.5,687,0,0,0,0,115,113,3,2,58,2024-02-14T14:00:00Z,PT60M
15,0.14,-115,129,903,779,839,10.5,9.2,253,623,692,734,12.5,0,68.1,687.3,0,0,0,0,119,119,3.7,2.6,44,2024-02-14T15:00:00Z,PT60M
17,0.14,-127,136,951,950,1007,21.9,9.5,424,372,740,758,13.1,0,63.3,687.1,0,0,0,0,120,120,4.8,3.4,31,2024-02-14T16:00:00Z,PT60M
18,0.14,-152,140,972,1046,1100,42.8,10,498,107,597,589,13.4,0,60.9,686.8,0,0,0,0,122,123,5.3,3.6,21,2024-02-14T17:00:00Z,PT60M
19,0.14,166,145,968,1060,1113,26.3,10,497,301,780,788,13.6,0,56.1,686.2,0,0,0,0,122,124,5.3,3.7,19,2024-02-14T18:00:00Z,PT60M
20,0.14,134,142,953,991,1046,39.2,10,456,166,609,607,13.8,0,53.5,685.5,0,0,0,0,119,120,4.9,3.5,27,2024-02-14T19:00:00Z,PT60M
20,0.14,118,129,927,848,906,65.5,10.3,287,0,287,277,13.8,0,54.8,684.9,0,0,0,0,115,116,4,2.8,39,2024-02-14T20:00:00Z,PT60M
20,0.14,111,113,865,638,700,54.1,10.5,290,0,290,280,13.8,0,55.3,684.5,0,0,0,0,113,115,3,2.1,53,2024-02-14T21:00:00Z,PT60M
19,0.14,107,90,732,382,443,57.5,11,164,0,164,158,13.8,0,59.3,684.7,0,0,0,0,119,122,2.5,1.5,67,2024-02-14T22:00:00Z,PT60M
18,0.14,104,48,384,120,158,51.7,12.1,51,0,51,49,14,0,67.4,685.1,0,0,0,0,122,117,2.1,1.2,81,2024-02-14T23:00:00Z,PT60M
17,0.14,103,1,1,1,1,41.9,12.6,1,0,1,1,13.9,0,77.6,685.4,0,0,0,0,119,108,2,1.1,96,2024-02-15T00:00:00Z,PT60M
15,0.14,102,0,0,0,0,39.9,12.5,0,0,0,0,13.6,0,85.3,685.8,0,0,0,0,118,110,2.4,1.3,110,2024-02-15T01:00:00Z,PT60M
14,0.14,103,0,0,0,0,13.7,12,0,0,0,0,13.3,0,89.2,686.2,0,0,0,0,116,109,2.8,1.5,125,2024-02-15T02:00:00Z,PT60M
13,0.14,105,0,0,0,0,4.6,11.4,0,0,0,0,13.1,0,90.9,686.5,0,0,0,0,114,107,3.1,1.7,139,2024-02-15T03:00:00Z,PT60M
12,0.14,111,0,0,0,0,8.5,10.9,0,0,0,0,13.1,0,90.9,686.6,0,0,0,0,114,106,3.2,1.8,154,2024-02-15T04:00:00Z,PT60M
12,0.14,134,0,0,0,0,51.1,10.6,0,0,0,0,13.3,0,92.1,686.5,0,0,0,0,114,106,3.3,1.8,166,2024-02-15T05:00:00Z,PT60M
11,0.14,-155,0,0,0,0,28.7,10.3,0,0,0,0,13.5,0,94.2,686.1,0,0,0,0,115,106,3.4,1.8,170,2024-02-15T06:00:00Z,PT60M
11,0.14,-116,0,0,0,0,50.1,10.4,0,0,0,0,13.8,0,95.8,685.7,0,0,0,0,114,106,3.5,2,159,2024-02-15T07:00:00Z,PT60M
11,0.14,-106,0,0,0,0,61.6,10.4,0,0,0,0,14,0,95.5,685.3,0,0,0,0,113,107,3.7,2,145,2024-02-15T08:00:00Z,PT60M
11,0.14,-103,0,0,0,0,41.8,10.5,0,0,0,0,14.1,0,93.9,685,0,0,0,0,113,108,3.7,2,130,2024-02-15T09:00:00Z,PT60M
12,0.14,-102,0,0,0,0,30.8,10.9,0,0,0,0,14.6,0,90.9,685.1,0,0,0,0,115,109,3.6,2,116,2024-02-15T10:00:00Z,PT60M
13,0.14,-103,0,0,0,0,28.8,11.1,0,0,0,0,15.1,0,88.8,685.4,0,0,0,0,116,109,3.7,2,101,2024-02-15T11:00:00Z,PT60M
13,0.14,-104,26,172,49,66,58.1,11.1,21,0,21,20,15.2,0,88,685.9,0,0,0,0,115,108,3.8,2.1,86,2024-02-15T12:00:00Z,PT60M
13,0.14,-105,80,633,281,337,41.7,10.7,156,38,172,171,15.2,0,87.1,686.4,0,0,0,0,115,110,3.6,2.2,72,2024-02-15T13:00:00Z,PT60M
14,0.14,-109,102,833,548,610,8.6,10.9,177,608,499,546,15.1,0,84.3,686.9,0,0,0,0,118,117,3.6,2.3,58,2024-02-15T14:00:00Z,PT60M
15,0.14,-115,111,926,780,839,19.2,11.5,327,421,629,655,15,0,77.9,687.2,0,0,0,0,122,124,3.8,2.7,44,2024-02-15T15:00:00Z,PT60M
17,0.14,-126,117,973,951,1006,26.9,11.8,453,283,693,703,15,0,70.6,687,0,0,0,0,124,124,4.6,3.3,31,2024-02-15T16:00:00Z,PT60M
19,0.14,-151,118,996,1049,1101,50.6,11.9,515,4,519,501,15,0,63.3,686.5,0,0,0,0,123,124,4.9,3.5,21,2024-02-15T17:00:00Z,PT60M
20,0.14,166,116,1002,1065,1117,58.9,11.6,436,2,438,423,15,0,57.7,686,0,0,0,0,125,128,4.2,3,19,2024-02-15T18:00:00Z,PT60M
21,0.14,133,116,986,997,1050,69.9,11.4,298,0,298,287,15.1,0,54.9,685.4,0,0,0,0,126,129,3.6,2.5,27,2024-02-15T19:00:00Z,PT60M
21,0.14,118,114,947,850,907,71.9,11.4,170,84,229,230,15,0,53.1,684.8,0,0,0,0,127,132,2.8,1.9,39,2024-02-15T20:00:00Z,PT60M
21,0.14,110,105,878,640,700,31.2,11.5,263,286,451,466,14.9,0,54.8,684.5,0,0,0,0,129,137,2,1.2,53,2024-02-15T21:00:00Z,PT60M
20,0.14,106,88,735,382,442,16.7,11.5,171,364,319,348,14.6,0,59.3,684.8,0,0,0,0,141,148,1.5,0.8,67,2024-02-15T22:00:00Z,PT60M
19,0.14,104,50,366,119,154,25.6,12.2,72,76,90,96,14.2,0,66.4,684.9,0,0,0,0,159,167,1.3,0.7,81,2024-02-15T23:00:00Z,PT60M
17,0.14,103,1,1,1,1,13.2,13.2,1,0,1,1,14.1,0,76.4,685.2,0,0,0,0,155,147,1.4,0.8,96,2024-02-16T00:00:00Z,PT60M
16,0.14,102,0,0,0,0,10,13.1,0,0,0,0,14.2,0,83.5,685.8,0,0,0,0,139,123,1.7,1,110,2024-02-16T01:00:00Z,PT60M
15,0.14,103,0,0,0,0,18.8,12.8,0,0,0,0,14.3,0,88.4,686.3,0,0,0,0,126,112,2,1.1,125,2024-02-16T02:00:00Z,PT60M
14,0.14,105,0,0,0,0,15.2,12.5,0,0,0,0,14.3,0,92.5,686.6,0,0,0,0,121,110,2.3,1.3,139,2024-02-16T03:00:00Z,PT60M
13,0.14,110,0,0,0,0,9.7,12.3,0,0,0,0,14.3,0,94,686.7,0,0,0,0,120,109,2.7,1.5,154,2024-02-16T04:00:00Z,PT60M
13,0.14,133,0,0,0,0,25.3,12,0,0,0,0,14.2,0,93.6,686.5,0,0,0,0,120,110,2.8,1.6,167,2024-02-16T05:00:00Z,PT60M
13,0.14,-154,0,0,0,0,27.9,11.7,0,0,0,0,14.1,0,93,686.1,0,0,0,0,119,111,2.9,1.7,170,2024-02-16T06:00:00Z,PT60M
13,0.14,-115,0,0,0,0,21.9,11.6,0,0,0,0,14.1,0,93.3,685.5,0,0,0,0,116,110,2.9,1.6,159,2024-02-16T07:00:00Z,PT60M
12,0.14,-106,0,0,0,0,28.8,11.4,0,0,0,0,13.9,0,93.6,684.9,0,0,0,0,112,107,2.9,1.7,145,2024-02-16T08:00:00Z,PT60M
12,0.14,-103,0,0,0,0,32.1,11.3,0,0,0,0,13.7,0,93.3,684.7,0,0,0,0,110,109,2.9,1.7,130,2024-02-16T09:00:00Z,PT60M
13,0.14,-102,0,0,0,0,37.6,11.5,0,0,0,0,13.8,0,92.4,684.7,0,0,0,0,113,113,2.8,1.5,116,2024-02-16T10:00:00Z,PT60M
13,0.14,-102,0,0,0,0,32.7,11.9,0,0,0,0,14.1,0,92.1,684.9,0,0,0,0,118,116,2.7,1.4,101,2024-02-16T11:00:00Z,PT60M
13,0.14,-103,27,157,48,63,41.5,11.7,31,0,31,30,14.1,0,92.4,685.3,0,0,0,0,119,116,2.8,1.5,86,2024-02-16T12:00:00Z,PT60M
13,0.14,-105,83,622,282,335,41.7,11.4,163,0,163,157,14,0,91.2,685.7,0,0,0,0,119,118,2.9,1.7,72,2024-02-16T13:00:00Z,PT60M
14,0.14,-108,105,829,551,610,40.9,11.6,305,33,322,315,14,0,86.3,686.2,0,0,0,0,122,124,2.7,1.8,58,2024-02-16T14:00:00Z,PT60M
16,0.14,-114,113,925,782,838,38.8,11.9,450,39,478,467,14.6,0.1,78.4,686.4,0,0,0,0,133,136,2.5,1.7,44,2024-02-16T15:00:00Z,PT60M
16,0.14,-126,114,976,953,1005,57.6,11.6,402,0,402,388,15.5,0.1,73,686.3,0,0,0,0,143,145,2.6,1.8,31,2024-02-16T16:00:00Z,PT60M
17,0.14,-151,113,1000,1049,1099,54,11.6,482,0,482,465,16.2,0,69.9,686,0,0,0,0,141,143,2.6,1.8,20,2024-02-16T17:00:00Z,PT60M
18,0.14,166,109,1007,1064,1113,25,11.8,456,361,797,808,16.6,0,66,685.4,0,0,0,0,137,139,2.7,1.8,18,2024-02-16T18:00:00Z,PT60M
19,0.14,132,104,998,997,1048,14,11.6,315,606,858,889,16.8,0.1,62.6,684.6,0,0,0,0,137,139,2.8,1.9,26,2024-02-16T19:00:00Z,PT60M
19,0.14,117,99,966,852,907,13.6,11.4,278,590,734,768,16.8,0.1,60.2,684,0,0,0,0,137,139,2.7,1.8,39,2024-02-16T20:00:00Z,PT60M
19,0.14,110,88,910,643,703,3.3,11.7,126,819,620,674,16.8,0,61.3,683.6,0,0,0,0,138,140,2.4,1.7,52,2024-02-16T21:00:00Z,PT60M
19,0.14,106,75,784,388,449,4.7,12,94,678,374,426,16.1,0,63.8,683.6,0,0,0,0,139,140,2.1,1.3,67,2024-02-16T22:00:00Z,PT60M
18,0.14,104,44,432,124,164,32.1,12.5,67,122,95,105,15.4,0,69,683.9,0,0,0,0,136,135,1.6,0.9,81,2024-02-16T23:00:00Z,PT60M
17,0.14,102,1,1,1,1,51.7,13.2,0,0,0,0,15.4,0,77.1,684.4,0,0,0,0,128,121,1.5,0.9,96,2024-02-17T00:00:00Z,PT60M
16,0.14,102,0,0,0,0,27.2,13.4,0,0,0,0,15.3,0,83,684.9,0,0,0,0,119,109,1.9,1.1,110,2024-02-17T01:00:00Z,PT60M
16,0.14,102,0,0,0,0,17.4,13.4,0,0,0,0,15.3,0,86.2,685.4,0,0,0,0,114,106,2.3,1.4,125,2024-02-17T02:00:00Z,PT60M
15,0.14,104,0,0,0,0,10.9,13.4,0,0,0,0,15.3,0,87.9,685.9,0,0,0,0,113,108,2.6,1.6,140,2024-02-17T03:00:00Z,PT60M
15,0.14,110,0,0,0,0,30.2,13.3,0,0,0,0,15.4,0,89,686.1,0,0,0,0,113,109,2.8,1.7,154,2024-02-17T04:00:00Z,PT60M
15,0.14,132,0,0,0,0,42.5,13,0,0,0,0,15.5,0,89.5,686,0,0,0,0,115,110,2.8,1.6,167,2024-02-17T05:00:00Z,PT60M
14,0.14,-154,0,0,0,0,46.8,12.5,0,0,0,0,15.4,0,89.2,685.6,0,0,0,0,116,113,2.6,1.5,170,2024-02-17T06:00:00Z,PT60M
14,0.14,-114,0,0,0,0,48.7,12.3,0,0,0,0,15.1,0,89.2,685,0,0,0,0,119,117,2.6,1.5,159,2024-02-17T07:00:00Z,PT60M
14,0.14,-105,0,0,0,0,49,12.2,0,0,0,0,14.8,0,89.2,684.5,0,0,0,0,118,116,2.6,1.5,145,2024-02-17T08:00:00Z,PT60M
14,0.14,-102,0,0,0,0,42.2,12.2,0,0,0,0,14.4,0,88.6,684.3,0,0,0,0,115,112,2.6,1.6,130,2024-02-17T09:00:00Z,PT60M
14,0.14,-102,0,0,0,0,47.5,12.3,0,0,0,0,14.3,0,88.3,684.3,0,0,0,0,120,117,2.6,1.5,116,2024-02-17T10:00:00Z,PT60M
14,0.14,-102,0,0,0,0,51.2,12.5,0,0,0,0,14.6,0,88.4,684.5,0,0,0,0,123,116,2.7,1.4,101,2024-02-17T11:00:00Z,PT60M
14,0.14,-103,24,205,51,71,67.5,12.4,19,0,19,18,14.9,0,88.4,685,0,0,0,0,117,111,2.9,1.6,86,2024-02-17T12:00:00Z,PT60M
14,0.14,-105,69,693,290,346,62.3,11.9,108,0,108,104,15,0,87.5,685.7,0,0,0,0,115,114,2.8,1.7,72,2024-02-17T13:00:00Z,PT60M
14,0.14,-108,88,870,557,616,62.4,11.7,208,0,208,201,15,0,84.1,686.2,0,0,0,0,119,120,2.9,2,57,2024-02-17T14:00:00Z,PT60M
16,0.14,-114,95,957,788,844,66.7,11.9,266,0,266,257,14.9,0,76.5,686.5,0,0,0,0,121,122,3.4,2.4,43,2024-02-17T15:00:00Z,PT60M
18,0.14,-125,97,1005,962,1013,47.5,12,469,43,508,496,14.5,0,69.3,686.4,0,0,0,0,120,121,3.7,2.6,30,2024-02-17T16:00:00Z,PT60M
19,0.14,-150,97,1028,1061,1110,48.9,12,534,10,544,526,13.9,0.1,64.9,686,0,0,0,0,120,121,3.7,2.6,20,2024-02-17T17:00:00Z,PT60M
20,0.14,165,95,1035,1079,1127,27.2,11.9,496,305,785,791,13.4,0.1,60.2,685.3,0,0,0,0,121,123,3.8,2.6,18,2024-02-17T18:00:00Z,PT60M
21,0.14,132,91,1028,1012,1062,15.7,11.8,333,582,852,879,13.1,0.1,56.9,684.5,0,0,0,0,124,127,3.5,2.4,26,2024-02-17T19:00:00Z,PT60M
21,0.14,117,87,999,867,921,9.5,11.8,218,726,785,826,13,0,55.7,683.9,0,0,0,0,128,131,2.7,1.9,39,2024-02-17T20:00:00Z,PT60M
21,0.14,110,83,934,654,712,11.4,12,198,623,580,621,13.1,0,56.3,683.5,0,0,0,0,131,135,2.1,1.4,52,2024-02-17T21:00:00Z,PT60M
20,0.14,106,71,815,397,457,10,12,118,584,362,406,12.1,0,58.2,683.4,0,0,0,0,147,147,1.7,1.1,67,2024-02-17T22:00:00Z,PT60M
19,0.14,103,41,485,130,173,27.7,12.3,52,246,106,127,11.1,0,63.2,683.7,0,0,0,0,146,147,1.5,0.8,81,2024-02-17T23:00:00Z,PT60M
18,0.14,102,1,2,1,1,54.5,13,0,0,0,0,11.5,0,70.8,684.3,0,0,0,0,118,114,1.5,0.8,96,2024-02-18T00:00:00Z,PT60M
17,0.14,101,0,0,0,0,44.1,13,0,0,0,0,12,0,77.8,685,0,0,0,0,109,104,2,1.2,110,2024-02-18T01:00:00Z,PT60M
16,0.14,102,0,0,0,0,32.7,12.9,0,0,0,0,12.1,0,83.4,685.6,0,0,0,0,112,105,2.7,1.5,125,2024-02-18T02:00:00Z,PT60M
15,0.14,104,0,0,0,0,27.8,12.4,0,0,0,0,12.1,0,86.7,686,0,0,0,0,113,105,2.7,1.5,140,2024-02-18T03:00:00Z,PT60M
14,0.14,109,0,0,0,0,16.6,12,0,0,0,0,12.3,0,88.3,686.2,0,0,0,0,114,104,2.5,1.4,154,2024-02-18T04:00:00Z,PT60M
14,0.14,131,0,0,0,0,18.8,11.8,0,0,0,0,12.4,0,89.2,686.1,0,0,0,0,113,102,2.3,1.5,167,2024-02-18T05:00:00Z,PT60M
13,0.14,-153,0,0,0,0,20.8,11.3,0,0,0,0,12.4,0,88.8,685.9,0,0,0,0,111,103,2.2,1.5,170,2024-02-18T06:00:00Z,PT60M
13,0.14,-113,0,0,0,0,18.4,10.9,0,0,0,0,12.3,0,88.8,685.6,0,0,0,0,113,104,2.2,1.6,159,2024-02-18T07:00:00Z,PT60M
12,0.14,-105,0,0,0,0,18.2,10.7,0,0,0,0,11.8,0,90,685.1,0,0,0,0,115,106,2.4,1.7,145,2024-02-18T08:00:00Z,PT60M
12,0.14,-102,0,0,0,0,21.6,10.5,0,0,0,0,11.3,0,90.5,684.8,0,0,0,0,115,107,2.5,1.7,130,2024-02-18T09:00:00Z,PT60M
12,0.14,-101,0,0,0,0,21.5,10.4,0,0,0,0,11,0,90.5,684.9,0,0,0,0,113,106,2.7,1.9,116,2024-02-18T10:00:00Z,PT60M
12,0.14,-101,0,0,0,0,24,10.2,0,0,0,0,10.7,0,90.5,685.4,0,0,0,0,110,103,2.9,2,101,2024-02-18T11:00:00Z,PT60M
11,0.14,-103,25,205,53,71,30.6,9.7,33,43,40,44,10.4,0,90.2,685.9,0,0,0,0,110,104,3,2,86,2024-02-18T12:00:00Z,PT60M
11,0.14,-104,72,701,296,351,1,9.8,75,681,295,348,10.1,0,89.9,686.4,0,0,0,0,111,107,2.8,1.8,72,2024-02-18T13:00:00Z,PT60M
13,0.14,-108,94,877,567,625,0,10.6,94,877,567,625,9.8,0,84.6,686.8,0,0,0,0,114,115,2.2,1.4,57,2024-02-18T14:00:00Z,PT60M
16,0.14,-113,108,953,800,853,8.7,11.5,219,711,727,767,9.9,0,74.5,687.1,0,0,0,0,124,127,1.9,1.3,43,2024-02-18T15:00:00Z,PT60M
18,0.14,-124,117,990,972,1020,24,11.4,441,346,737,749,10.3,0,64.6,687.1,0,0,0,0,128,132,2.1,1.3,30,2024-02-18T16:00:00Z,PT60M
20,0.14,-150,121,1010,1070,1115,19.9,11.2,427,457,856,873,10.4,0,56.8,686.5,0,0,0,0,132,135,1.9,1.3,20,2024-02-18T17:00:00Z,PT60M
21,0.14,165,119,1016,1086,1131,17.4,11.2,397,526,897,918,10.2,0,52.4,685.9,0,0,0,0,132,135,1.6,1,18,2024-02-18T18:00:00Z,PT60M
22,0.14,131,114,1007,1019,1066,24.3,11.1,455,351,772,782,10,0,50,685.1,0,0,0,0,125,128,1.5,0.9,26,2024-02-18T19:00:00Z,PT60M
22,0.14,116,109,977,872,923,17.8,11.2,338,487,714,739,9.7,0,49.1,684.5,0,0,0,0,121,125,1.3,0.8,38,2024-02-18T20:00:00Z,PT60M
22,0.14,109,100,911,658,713,1.4,11.5,118,870,647,701,9.6,0,50.4,684.1,0,0,0,0,116,124,1,0.5,52,2024-02-18T21:00:00Z,PT60M
21,0.14,105,85,773,396,452,0.2,11.9,86,767,395,451,9.4,0,54.5,684,0,0,0,0,82,78,0.4,0.2,67,2024-02-18T22:00:00Z,PT60M
20,0.14,103,48,414,126,162,17.5,12.7,64,190,108,123,9.3,0,62.5,684.4,0,0,0,0,26,25,0.3,0.2,81,2024-02-18T23:00:00Z,PT60M
19,0.14,102,1,1,1,1,8.7,13.6,1,0,1,1,9.2,0,72.8,684.9,0,0,0,0,41,63,0.6,0.6,96,2024-02-19T00:00:00Z,PT60M
17,0.14,101,0,0,0,0,2.3,13.4,0,0,0,0,9,0.1,80.1,685.4,0,0,0,0,59,82,1.1,1.1,110,2024-02-19T01:00:00Z,PT60M
15,0.14,101,0,0,0,0,21.8,12.8,0,0,0,0,8.8,0.1,85.1,686.1,0,0,0,0,72,92,1.5,1.2,125,2024-02-19T02:00:00Z,PT60M
14,0.14,103,0,0,0,0,18.9,12.4,0,0,0,0,9,0.1,91.3,686.6,0,0,0,0,75,95,1.5,1.2,140,2024-02-19T03:00:00Z,PT60M
13,0.14,108,0,0,0,0,9,12.1,0,0,0,0,9.4,0.1,95.2,686.8,0,0,0,0,72,95,1.3,1.2,154,2024-02-19T04:00:00Z,PT60M
12,0.14,129,0,0,0,0,16.4,11.7,0,0,0,0,9.8,0.2,96.8,686.7,0,0,0,0,64,93,1.1,1.1,167,2024-02-19T05:00:00Z,PT60M
12,0.14,-152,0,0,0,0,9.7,11.4,0,0,0,0,10.2,0.4,97.7,686.5,0,0,0,0,55,90,0.8,0.9,171,2024-02-19T06:00:00Z,PT60M
12,0.14,-112,0,0,0,0,0,11.3,0,0,0,0,10.4,0.2,97.7,686.1,0,0,0,0,30,90,0.5,0.8,159,2024-02-19T07:00:00Z,PT60M
11,0.14,-104,0,0,0,0,1.1,11.2,0,0,0,0,10.4,0.2,98.4,685.8,0,0,0,0,34,90,0.5,0.9,145,2024-02-19T08:00:00Z,PT60M
11,0.14,-102,0,0,0,0,10.7,11.1,0,0,0,0,10.4,0.2,98.4,685.6,0,0,0,0,62,93,0.7,1,130,2024-02-19T09:00:00Z,PT60M
11,0.14,-101,0,0,0,0,5.1,10.9,0,0,0,0,10.7,0.3,98.4,685.7,0,0,0,0,38,96,0.5,0.9,116,2024-02-19T10:00:00Z,PT60M
11,0.14,-101,0,0,0,0,6.1,10.8,0,0,0,0,10.7,0.1,99,686,0,0,0,0,41,96,0.5,1,101,2024-02-19T11:00:00Z,PT60M
10,0.14,-102,26,185,52,68,4.8,10.2,30,118,48,58,10.2,0,98.7,686.6,0,0,0,0,81,97,1.1,1.2,86,2024-02-19T12:00:00Z,PT60M
11,0.14,-104,78,673,295,346,0,10.2,78,673,295,346,9.5,0,94.8,687.1,0,0,0,0,97,98,1.3,1,72,2024-02-19T13:00:00Z,PT60M
14,0.14,-107,98,869,569,624,0,10.4,98,869,569,624,8.9,0,80.7,687.5,0,0,0,0,95,84,1,0.6,57,2024-02-19T14:00:00Z,PT60M
17,0.14,-113,112,952,805,855,0,10.5,112,952,805,855,8.7,0,66.6,687.8,0,0,0,0,52,33,0.5,0.4,43,2024-02-19T15:00:00Z,PT60M
18,0.14,-124,125,984,976,1022,0,10.5,125,984,976,1022,8.9,0,60,687.6,0,0,0,0,17,0,0.5,0.4,30,2024-02-19T16:00:00Z,PT60M
19,0.14,-149,135,994,1071,1114,0,10,135,994,1071,1114,9.3,0,55.1,687.1,0,0,0,0,5,346,0.6,0.4,20,2024-02-19T17:00:00Z,PT60M
21,0.14,165,142,987,1083,1124,12.1,10.8,333,648,952,977,9.8,0.1,52.9,686.5,0,0,0,0,335,320,0.7,0.5,18,2024-02-19T18:00:00Z,PT60M
22,0.14,131,145,961,1010,1052,13.9,12,354,575,868,892,10.5,0.2,54.7,685.8,0,0,0,0,304,300,1,0.8,26,2024-02-19T19:00:00Z,PT60M
21,0.14,116,141,916,858,904,19,12.5,364,423,695,713,11.3,0.2,58.5,685.3,0,0,0,0,294,291,1.2,1,38,2024-02-19T20:00:00Z,PT60M
21,0.14,109,129,835,642,691,5,12.9,182,701,608,650,11.8,0.3,61,685,0,0,0,0,301,295,1.2,0.9,52,2024-02-19T21:00:00Z,PT60M
20,0.14,105,108,667,378,426,15.8,13.3,175,342,324,346,11.9,0.2,65.2,685,0,0,0,0,300,295,1.2,0.9,66,2024-02-19T22:00:00Z,PT60M
19,0.14,103,57,304,115,141,36,14,72,40,82,83,11.6,0.1,72.6,685.3,0,0,0,0,305,294,1.3,0.9,81,2024-02-19T23:00:00Z,PT60M
18,0.14,101,1,0,1,1,45.2,14.4,0,0,0,0,11.4,0.2,79.8,685.8,0,0,0,0,305,295,1.2,0.7,96,2024-02-20T00:00:00Z,PT60M
16,0.14,101,0,0,0,0,55.7,14,0,0,0,0,11.3,0.4,85.7,686.1,0,0,0,0,298,305,1.2,0.6,110,2024-02-20T01:00:00Z,PT60M
15,0.14,101,0,0,0,0,47.9,13.6,0,0,0,0,11.3,0.8,90.5,686.5,0,0,0,0,317,344,1.2,0.5,125,2024-02-20T02:00:00Z,PT60M
14,0.14,102,0,0,0,0,7.9,13.5,0,0,0,0,11.4,1.1,94.6,687.1,0,0,0,0,341,36,1.2,0.6,140,2024-02-20T03:00:00Z,PT60M
14,0.14,107,0,0,0,0,10.9,13.3,0,0,0,0,11.4,1,95.6,687.3,0,0,0,0,7,51,1.2,0.7,154,2024-02-20T04:00:00Z,PT60M
14,0.14,128,0,0,0,0,9.6,13.3,0,0,0,0,11.3,1,95.9,687.1,0,0,0,0,18,42,1.3,0.7,168,2024-02-20T05:00:00Z,PT60M
14,0.14,-151,0,0,0,0,10.4,13,0,0,0,0,11.1,0.7,96.5,686.8,0,0,0,0,16,37,1.3,0.8,171,2024-02-20T06:00:00Z,PT60M
13,0.14,-111,0,0,0,0,30.7,12.6,0,0,0,0,10.8,0.1,96.5,686.4,0,0,0,0,7,26,1.3,0.7,159,2024-02-20T07:00:00Z,PT60M
13,0.14,-103,0,0,0,0,29.8,12.6,0,0,0,0,10.3,0.1,97.1,686,0,0,0,0,7,25,1.3,0.7,145,2024-02-20T08:00:00Z,PT60M
13,0.14,-101,0,0,0,0,23,12.4,0,0,0,0,9.7,0,97.7,685.7,0,0,0,0,24,38,1.3,0.8,130,2024-02-20T09:00:00Z,PT60M
12,0.14,-100,0,0,0,0,22.6,11.9,0,0,0,0,9.1,0,98.4,685.7,0,0,0,0,6,38,1.2,0.6,116,2024-02-20T10:00:00Z,PT60M
12,0.14,-101,0,0,0,0,14.2,11.4,0,0,0,0,8.5,0,98.7,686,0,0,0,0,353,50,1.2,0.6,101,2024-02-20T11:00:00Z,PT60M
12,0.14,-102,30,131,48,59,14.7,11.4,32,89,44,52,7.9,0,98.4,686.5,0,0,0,0,28,76,1.1,0.8,86,2024-02-20T12:00:00Z,PT60M
12,0.14,-104,101,554,282,323,11,11.3,136,340,254,279,7.4,0,95.5,686.9,0,0,0,0,47,71,0.9,0.7,72,2024-02-20T13:00:00Z,PT60M
14,0.14,-107,133,785,560,608,0,11.6,133,785,560,608,7.3,0,86.1,687.1,0,0,0,0,14,9,0.7,0.5,57,2024-02-20T14:00:00Z,PT60M
17,0.14,-112,145,897,799,845,1.3,12,161,859,790,834,7.5,0,73.6,687.3,0,0,0,0,330,323,1.1,0.9,43,2024-02-20T15:00:00Z,PT60M
19,0.14,-123,153,946,973,1015,0,11.8,153,946,973,1015,8,0,64.4,687.2,0,0,0,0,314,311,1.7,1.4,30,2024-02-20T16:00:00Z,PT60M
20,0.14,-149,154,971,1070,1109,1,11.9,172,942,1059,1097,8.8,0,58,686.8,0,0,0,0,308,305,2.3,1.8,19,2024-02-20T17:00:00Z,PT60M
